type	id	parent	name	durationYears
C	C62703341e39c1af477c4a9d0	F6d8cdce3782055f4356bb2cd	Técnico Universitario en Producción de Medios Audiovisuales, Eventos y Espectáculos	2
C	C6274b66592b7ec6f5d3a1acb	F9022718f300d20a82511b0f2	Técnico Universitario en Gestión del Clima Laboral en la Organización - MD	3
C	C6279d189e8ae6c15b6f8fbd7	F1e4146a6c93be3a4e8be1652	Enfermera/o Universitaria/o	3
C	C627ea7da985f3caeaa446af0	F2067ab489d7ae9c67087a607	Licenciado/a en Comunicación	4
C	C627ee846c5c6ce449f7f20c8	F0dd910291b43eec68011b34a	Licenciado/a en Trabajo Social	3
C	C628c38719cd5c17b7dfba3e6	Fdf2a71e21db5ce03a5622414	Técnico Universitario en Redes Informáticas	3
C	C628ec5ecb3194fcadfd166e0	F20049e94fbfddc148ec9905f	Técnico Universitario en Comercialización Minorista	2
C	C62905fa1cece38570bfcd7fd	F241cdcac7222b9fdf0a3ba58	Abogado	4
C	C6290d9079e760de5b9923f90	Faa4a4b8aebac20d5dcfd2e7e	Técnico/a Universitario/a en Laboratorio	3
C	C629c9e93a152a1387ab8382c	Fe0bafca362d9112a4631aa3a	Licenciado en Ciencias Biológicas	5
C	C62a07ea4d5e6d5fa35b82d03	Fe44af22cbdfc6b5cdd55f279	Asistente de Iluminación y Cámara	3
C	C62b69a7783cf3550ce95d04a	Fd224a09065df1ec3e3a8622d	Trompista	3
C	C62b6db0852d72a4106c7d973	F7c5993daafdbeff9400a658c	Licenciado en Enfermería	4
C	C62bb0555fdfd13b57015deb6	F0c1e34ed09263876607bd957	Abogado	6
C	C62bb2a638a108ea8101e5a5d	F1412b2373cc1bde8dba5f35d	Licenciado en Administración - MD	4
C	C62bed8612785671ac34207b6	F92e3aaf645b03c8f79fb4ca8	Profesor de Física	5
C	C62c329add5da22406d280ce4	F65deb54b9b40db19003503d8	Licenciado en Audiovisión	5
C	C62c9af2a5c09f3ee75abcafe	F97198229a0e6bf6f66c62f96	Profesor en Historia	5
C	C62cc2dfdf16120ad7a19a04f	F5ab4f8ffe6b5ab9594a284e5	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C62d00fe9d49cdf7d8d3d9ffd	F7c510516061a3bbde983bbac	Analista Universitario de Sistemas	3
C	C62d3d6c5710de08b59831d62	F2a20152219cf4419ce918332	Licenciado en Relaciones del Trabajo	5
C	C62d52dc3583772f1b4c12995	F2a20152219cf4419ce918332	Ingeniero/a Mecánico/a	6
C	C62dbb9479fe8793fdad76b27	F55d7b79bf35d3208ea5c4f38	Profesor de Enseñanza Media y Superior en Matemática	5
C	C62dcaf83029108f94ce5ef36	F30082e166c59570495389d2e	Diseñador Textil	5
C	C62dd6a2afe4f3199397bb96b	Fa5b1579207d9637f139fa9ed	Ingeniero Químico	5
C	C62e87c35a2f34a3fae328c6d	F315e8e6f0699ae501efa69e1	Ingeniero Agrónomo	6
C	C62f1ba4d0aa9b0958d606fbe	F2067ab489d7ae9c67087a607	Licenciado/a en Publicidad	4
C	C62f7399fa9475bd08cbec132	Fd47920821e29badc12e647bb	Abogado	5
C	C62f89beaad3a065d2db8444e	F55267ffaeb2494b0ed5d0d73	Técnico Superior en Bromatología	3
C	C62f8d168b94d025d88c2de90	F6c25539dc5b96fe8ffee8358	Licenciado en Ciencias de la Educación	4
C	C62f90991dcb3389a33ff9bf7	Fb96a2d4de72ae2ae938201bd	Ingeniero Químico	5
C	C6301836e2a1820ab527133d3	F11f132fb223d72bd6a01967b	Técnico Universitario en Prácticas Cardiológicas	3
C	C6302236bae3a2e9e1079d431	F3740ca05b210e8cc29807d8b	Bachiller Universitario en Ciencias de la Ingeniería - Trayecto Informática	3
C	C63054236ee91551f1d378027	F03bbe765537ab319e4186f12	Licenciado en Sistemas	5
C	C6308b4c8d26b6e4f044baf8e	F1392c16b807d6730b79a2b71	Profesor de Enseñanza Media y Superior en Historia	5
C	C63121ffdb5a11443eb3d9f96	F1bc514e5565cee331bf7f672	Técnico/a Universitario/a en Dirección de Bandas Militares	2
C	C631ea674d09b99fb54f116ef	F4c50438580ad0e9269fb971f	Licenciado en Diseño Industrial	5
C	C6320d53e536ccad1cbdd4ab3	Ff5d3d59eacf0ec9ca85be503	Licenciado en Física	5
C	C63229e74a99eb44425d7dfea	F537aa9fe1fe91eca8a2f86b9	Licenciado en Ciencias Biológicas	6
C	C63242dda01e265d58f0b3b9b	F6879a9af2ffa0c168cd78a00	Profesor de Enseñanza Media y Superior en Química	6
C	C6326f204c212f66f87cd796a	F118b4ecae4e59a9676b3cbf1	Técnico Universitario en Administración Rural	3
C	C632d16b03ef55575f95edbfe	F99a2da0489b9e3f4aadbfda3	Licenciado Kinesiólogo-Fisiatra	6
C	C632e1a7d8f001dffc48e50de	Fee3a10b4b19ace2ff2a93967	Analista Universitario/a en Management de la Innovación	3
C	C6330bf0dbff76bc443e66178	Fe8e98a239ebc76f4efd2a767	Abogado	5
C	C633f9983f65b74f557397294	F06d79f125af41b5c5b92d9bb	Técnico en Administración de Empresas Agropecuarias	2
C	C633febfcffcec0fbe755b8ac	F3740ca05b210e8cc29807d8b	Ingeniero/a en Energía Eléctrica	5
C	C634390d44b602cf4afa01e11	Fd4a54e8985533ab38efc966d	Analista Administrativo Contable	2
C	C63443d911e78f577873d6412	Fc38b7a5a908a2e7f85df7855	Bachiller Universitario en Agronomía	3
C	C634630c934cdeae1aa3de159	F046ba5eca547f1e646b3401d	Licenciado en Diseño de Indumentaria	4
C	C634b0e1a61746c8c7fe2b0d7	F9fe7134541716127aa2bf414	Licenciado en Letras	4
C	C6352acfe925ae018ed52ca7d	F17031982285bcf485e8b3bb6	Ingeniero/a Naval	6
C	C63531e0b683704789d22eef8	F7f3520930c8164054830baf4	Cronista Redactor	3
C	C635b8d041cfd4c3eb5483f7c	F4aa62f74833850a650da2de8	Ingeniero Industrial	5
C	C635d717aca09b10e67228668	F480b97aa6ed58aadc4f68adb	Ingeniero Electromecánico	5
C	C635f5aa6b5be3e40794985e7	F863cb9cc5c0cd1ad4fa47507	Técnico Universitario en Administración y Gestión Universitaria	3
C	C6368d68c655f5d66db29758d	F8be9785db0ae1f0233cad55f	Diseñador Industrial	5
C	C6369043114a20c5a1407cb06	Fc0b1ea7ae63962c576670a04	Podólogo Universitario	3
C	C6369b013f5f681ad55f11ee7	F1f986bdd0ee825be1ff12167	Licenciado en Música Orientación Composición	5
C	C636ac461313d42a380be4dc9	Fb72f9a407f6d4c9f3ae10915	Traductor Técnico Científico en Lengua Inglesa	3
C	C6372c8ed99bbae675bb2edf4	Fee3a10b4b19ace2ff2a93967	Analista Administrativo Contable - MD	3
C	C6374820615eac84efe214406	Fe393180811912102bd3a830b	Profesor de Enseñanza Media y Superior en Ciencia Política	5
C	C637f83cf48a0e60aeb19cd32	F45abe262c75505ed05de7271	Diseñador Industrial	4
C	C638f2de8ed22b6bf76903ae7	F0ad6b1c5c496957db6c76a66	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Procesamiento de la Información	5
C	C63a11a4820931b1770b0c069	F9bf9b42e42d8994336ed44e3	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C63a3055f7f01ca52f2f64f9f	Fea6c855d1d59ae19d938cfd7	Profesor de Enseñanza Media y Superior en Ciencias de la Comunicación Social	6
C	C63a3ea9581f7201282c28fae	F7cd6ac8899680f6737c13cbc	Abogado/a	4
C	C63a41787646546c1e5fe6d0b	F0a0773b9337bd4cb16c6b750	Licenciado en Administración de Empresas	4
C	C63a4d0e08e46ff302fea0bee	F9ff09445d0358e60123fff1b	Profesor de Enseñanza Media y Superior en Historia	5
C	C63a59176a69d97d1c5960def	F55d7b79bf35d3208ea5c4f38	Licenciado en Filosofía	6
C	C63a71c2b2d4c94c744308869	F62c1390714ad69240b5231f2	Ingeniero Industrial	5
C	C63ad5031aaa1c7b04acec197	F4747ec02e17817fb0a1ab026	Licenciado en Enfermería	4
C	C63ad5175b48f2bdfe82f3326	Facdb714e650bcf3fc8bd192f	Técnico en Producción Vegetal Orgánica	3
C	C63b0b80013a859cb79d28e06	Fbd97cc441be3185423959867	Licenciado en Trabajo Social	5
C	C63b11f2bae9ccee3685d0f1c	F1e4146a6c93be3a4e8be1652	Profesor de Enseñanza Secundaria, Normal y Especial en Sociología	6
C	C63b2d4bfb15e8e32f91ce5b1	F3ec32ea4e20f1466d87b00b5	Técnico Universitario Fitosanitarista	3
C	C63bea98f74f8f5bbe82a1ae8	Fa997b85669961e46e6197653	Técnico/a Universitario/a en Proyecto y Construcción de Obras	3
C	C63c03e944aacdcb698984384	F17031982285bcf485e8b3bb6	Médico	7
C	C63cc212309b206a8bef234cf	F3740ca05b210e8cc29807d8b	Profesor de Enseñanza Media y Superior en Relaciones del Trabajo	5
C	C63ce6f34f10bc355f45511ad	F30082e166c59570495389d2e	Profesor de Enseñanza Secundaria, Normal y Especial en Sociología	6
C	C63d6fee0250fb52c00cdaceb	F7bb249a47e9d81940e0cdca6	Licenciado en Terapia Ocupacional	4
C	C63dd8636e1b95efbb0931f69	Ffc6639fe0484ada78e29ea84	Enfermera/o Universitaria/o	3
C	C63dfab3b499e51bb98610bec	F2067ab489d7ae9c67087a607	Licenciado en Administración de Empresas	4
C	C63e485433d42f64ce1c85e6a	F537aa9fe1fe91eca8a2f86b9	Licenciado en Ciencias Antropológicas (Orientación Sociocultural)	5
C	C63faa9e2e119401b708cef74	Feef981f3f722e99be59e7905	Analista en Tecnología Informática	3
C	C6406a666592d294def664ec2	F83c5496141be4a6758482732	Profesor de Enseñanza Media y Superior en Ciencias Geológicas	5
C	C6409eca7a8766a90ff713c8f	Fe393180811912102bd3a830b	Licenciado Fonoaudiólogo	5
C	C64104e91b89be69a2f8d28ba	F537aa9fe1fe91eca8a2f86b9	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Preservación y Conservación	5
C	C64148623c0971b0dc47446fa	F266cf8dc45b568bfadd347d4	Perito en Comercio Exterior	3
C	C6416c4e6ad97642921d0e11c	F20f719742d7582930d14ef94	Licenciado en Nutrición	5
C	C6419c85ae132d6d2591b80d2	F74769089b661e1f90260c70b	Técnico/a Universitario/a en Procuración y Asistencia Jurídica	3
C	C64217183f8dda6d0f7377eef	Fc9817ab8e5c47bb42f8bbb46	Técnico Universitario en Emprendimientos Informáticos	3
C	C6425dc4c9704873686a6459f	F035e331c533f2cec51d6171f	Técnico/a Radiólogo/a Universitario/a	3
C	C642da8d6f9a855c0caee13c6	Fc80f991f0281a03ff4b7484e	Técnico/a Universitario/a en Operaciones de Mina - MD	2
C	C643393918547c1e0baa75848	Fe067f84f1b13d312ca57c425	Profesor de Enseñanza Media y Superior en Relaciones del Trabajo	5
C	C6435259ea9239a441662e390	F8f4c5be5e21987f332290e96	Licenciado en Relaciones Públicas	4
C	C643803fb92bf443dfe0930bc	F0bd7e18b86dcff7bf71b57eb	Ingeniero Electromecánico	5
C	C643ad2f1cae3aebeafd6b0c6	Ffc709fd92dd54192c22f9c51	Técnico/a Universitario/a en Gestión Municipal	3
C	C643b5ab01b11c46c4d22d0a0	Fd15dd301972ec57934f985e3	Profesor de Enseñanza Media y Superior en la especialidad Biología	6
C	C643db999b33bd257cb0d667f	F6d8cdce3782055f4356bb2cd	Agente de Viajes y Turismo	2
C	C643f3fe1e030a435985a4866	F8f4c5be5e21987f332290e96	Licenciado en Diseño de Interiores	4
C	C643fd697d077883ae82c8256	F9bf9b42e42d8994336ed44e3	Licenciado Kinesiólogo-Fisiatra	6
C	C6445aa6125dc17359562ccdc	F202bb1db3b851e26e7c99f82	Licenciado en Enfermería	4
C	C645c17e8e7d401340792faf1	Fedee6bccd30142965140f37a	Odontólogo	6
C	C645fbf2f2944c62bf64696f3	F7a2e499efbf8b48fb1a6aefe	Licenciado en Ciencias Geológicas	6
C	C6461089f4ae36eab0253d64c	Fea6c855d1d59ae19d938cfd7	Profesor de Enseñanza Media y Superior en Ciencia Política	5
C	C6465bf01e3c48c80c4d5b02f	F11f132fb223d72bd6a01967b	Licenciado en Ciencias Antropológicas (Orientación Arqueológica)	5
C	C646df146edddcfcbe7c85566	F7b3220ff71fe8f76fd6cc6aa	Bioquímico/a	6
C	C6472ddd29bce9bf39a74d4b2	F61bf1d03ab097fe85dd99bff	Ingeniero Forestal	5
C	C6472efdbda9d5bf03c2e85ab	F1f986bdd0ee825be1ff12167	Licenciado en Artes Plásticas con orientación en Cerámica	5
C	C64739d35c99412810c453a13	F789fd4aeeafbd0a3b38f4b3f	Licenciado en Ciencias Ambientales	6
C	C647510baaf82a40ab7b022ae	F4edac27550b1fa47687e3d36	Técnico Universitario en Anestesia	3
C	C647533db675deed786c9d6e8	Fea6c855d1d59ae19d938cfd7	Bachiller Universitario en Derecho	3
C	C647a6944edf9e8fc6035e53b	Fa37b046ecb76906433fb2c1f	Técnico/a Universitario/a en Gestión de Recursos Hídricos	3
C	C6483d9fe599e20f94cc18552	Fd8441787d40134da73715a89	Licenciado en Filosofía	5
C	C648e120766d30f7267b96627	F1412b2373cc1bde8dba5f35d	Técnico Universitario en Telecomunicaciones	3
C	C64aa07c0ddb0b2c0536576f1	F9a5c98aaee48d448fe1d9f3b	Profesor de Grado Universitario en Teatro	4
C	C64ac63c64a13d101ab08a658	F13ba852b73b9dc99e6abd533	Profesor/a Universitario/a de Biología	4
C	C64b58a5c6f8f9c0ef2dbb9eb	Ff6d7715828e3e3ee9078c498	Técnico Universitario en Hemoterapia e Inmunohematología	3
C	C64b6b9d06bcb97c7d02d204a	F232f022ef7947b1b14d63eaf	Técnico Universitario en Agroalimentos	3
C	C64b7bd856b16c3fe5e2f0e44	Fec6c4065658cb7ef8ef50e29	Técnico Universitario en Emprendimientos Informáticos	3
C	C64bf91955e4dbcbd5204b649	Feaf66d85eda535f31bc4aa38	Profesor de Enseñanza Media y Superior en Relaciones del Trabajo	5
C	C64cd2952c88a5b1294d8de91	Fe1e824e4bc9ea79cabcfdbd8	Licenciado/a en Negocios y Operaciones Digitales	4
C	C64d3c1e4be6311efef8218ec	F23a9b370ade64339f5a08708	Analista Universitario en Administración	3
C	C64d5a754bc5622c0e601bb8a	F0272b47da9eae6ff0371410e	Licenciado en Musicoterapia	5
C	C64e25ca0b0149295eda4815b	Fcf20d7903fc577d3ee2e6fca	Profesor en Teología	5
C	C64e35ba241f26b274fba301f	Ffbfe805f436caf3d5aa6b5f7	Técnico/a Universitario/a en Auditoría Bromatológica - MD	3
C	C64e6224ac283da1dd621bc03	Fbd97cc441be3185423959867	Licenciado/a en Administración	5
C	C64e6dff7b94c16abeefa9b0e	F8b5afc8c9ca18a8584fa9498	Licenciado en Comunicación	4
C	C64ed9378bcaf25dd56cb2267	F2eea0d019e9bf6dc2ea5d086	Técnico/a Universitario/a en Análisis de Datos	3
C	C64f1b167c6fa4931954ae087	F48d26d88718d3e79a118278e	Profesor en Ciencias de la Educación	5
C	C64f2dd43adfa9e772f4b46fe	Fa554247fb3092b92a946c50a	Licenciado en Sociología	4
C	C64ff92bda76bddc2293041f1	Fefcdddf0a3c8d8ca4970c5f1	Licenciado en Marketing	4
C	C65017e7bdca2d96a78310a6d	F4accaf3ced03ba3c879c2889	Profesor de Educación Especial	4
C	C6505f913a3b6eb53eee7198a	F103d8c11dcec733f06086257	Técnico Universitario en Sistemas de Información Geográfica - MD	3
C	C650af66550f5cbf0b0bd4740	Fa2402dbdb0baf434c079edd1	Técnico Universitario en Instrumentación Quirúrgica	3
C	C650c114d5b663571646e6878	Fbc41245855070446debfe6e4	Técnico Universitario en Tecnología de Alimentos	3
C	C65157b94a9432d680c179c2a	F17031982285bcf485e8b3bb6	Licenciado en Ciencias Antropológicas (Orientación Arqueológica)	5
C	C6521b4613554e20b6daa820d	Fb00dc6da8603b4758796d73f	Podólogo Universitario	3
C	C6538d524329accaa9ee0fd0d	F0ade6672a9e9c9cdb2cae554	Licenciado en Arqueología - Plan 2014	4
C	C653f2e70dd39610c34168f3f	F22d1cf5241d329d2869ab231	Técnico Universitario en Instrumentación Quirúrgica	3
C	C654276f516bda9b35489d65a	Fe067f84f1b13d312ca57c425	Ingeniero/a en Informática	6
C	C6542d6e34b0b3cff4b58417b	F4747ec02e17817fb0a1ab026	Médico	7
C	C6543e53bebb4980729e2b081	F7d8cec22395521f88c93aff5	Licenciado en Administración de Empresas	4
C	C654a5f611667c09e3a5c18da	F2eea0d019e9bf6dc2ea5d086	Técnico/a Universitario/a en Producción Lechera	2
C	C654e04fc0379f37cf8830fcb	Fe933fcb5cd4109c157f95c5b	Profesor para la Enseñanza Media y Superior en Ciencias Jurídicas	6
C	C6551b3a48feacd5757080c67	Ff80bba7d59e9724ffa8b9f8f	Técnico Universitario en Turismo Rural	3
C	C65569d3d0747f146d81757e6	Fa997b85669961e46e6197653	Técnico/a en Sonido y Grabación - MD	3
C	C6558b57bb648e43603229785	F90fbffd0a98783ff4777d41f	Abogado	5
C	C655cf8bc06386e32ba160942	Ff05a2d7086c52c979a073bfb	Licenciado en Gestión Aeroportuaria	4
C	C65619d154dd3ed9a83296d09	F20f719742d7582930d14ef94	Técnico Universitario en Instrumentación Quirúrgica	3
C	C6561da199fbdce5f37402742	F1bd49131888986e49d9c68d2	Diseñador Gráfico	4
C	C656852327da6a34db7a2506e	Fc29f5764a4a70ce720fbb2c0	Técnico Universitario en Protocolo, Ceremonial y Organización de Eventos	2
C	C656c42511ec429ae38009ac7	F0f0fc0fb9ffcd032e42bfd91	Técnico Universitario en Comunicación Publicitaria	3
C	C656f88f4bd08900f8f823898	F789fd4aeeafbd0a3b38f4b3f	Técnico en Jardinería	3
C	C657562ce9bc3b26bd92e7719	F537aa9fe1fe91eca8a2f86b9	Licenciado en Musicoterapia	5
C	C657ac9343f71fb457e816132	F283ae784ef85159378532e48	Técnico Universitario en Diseño de Interiores	3
C	C657ea15cd5aeacc29217d0d7	Fca63038d4c0df23bc2b17f5c	Técnico en Diseño de Indumentaria y Textil	3
C	C657fc6db9c10486514f519d6	F6e8cf70d57fa1664ee32e82a	Licenciado Fonoaudiólogo	5
C	C657fe1b1f16829ffddc6353e	F4cfab4c14b8564cd37fc6b32	Licenciado en Comercio Exterior	5
C	C6591f0382bcc65e9fd07fb57	Ff5d3d59eacf0ec9ca85be503	Licenciado en Ciencias Biológicas	5
C	C659eedf98c66a820e440264d	Fee3a10b4b19ace2ff2a93967	Analista Universitario en Administración de Sistemas y Empresas	3
C	C65a1f46b855f226b9bf7b72d	Fa997b85669961e46e6197653	Decorador de Interiores	3
C	C65a409c4161f93e40dc12c5f	F4b101434ddbbbfebde8fb102	Profesor de Tercer Ciclo de la Educación General Básica y Educación Polimodal en Historia	4
C	C65a4d959e5ca08f4c9d803b8	F784836f876291b90fd59e7f7	Licenciado/a en Trabajo Social	4
C	C65a50e4ced6841575d782921	Fe9b58f18cc6fd1f24a6e461c	Técnico Universitario en Seguridad e Higiene en el Trabajo	3
C	C65a70dda2b5a7c16962bc6f2	F4cc92d1d22ed6517561e2c4e	Licenciado en Administración de Negocios Agropecuarios	5
C	C65a9c565c45b76157f12d008	Fd8cbfdd1f5711e42653bed0f	Licenciado en Trabajo Social	5
C	C65ac772eaf8f436586660643	Fe067f84f1b13d312ca57c425	Técnico Universitario en Óptica y Contactología	3
C	C65b7ef985fd138d77ae6df12	F8f54d7b52616b6db6a9d8a5c	Enfermero/a	3
C	C65b8f66b7bec3863763ad745	F2a1242a8b332cfd8afe48827	Ingeniero Químico	5
C	C65b975bcfd7d2e15fc09074a	F55d7b79bf35d3208ea5c4f38	Arquitecto	6
C	C65c19a09ccea3d3a5bb975fd	F948cc1735d4bef9b5a3f3bd6	Técnico/a Universitario/a Militar en Construcciones e Instalaciones Fijas	3
C	C65c1a55fa449755739b3e920	Facdb714e650bcf3fc8bd192f	Licenciado en Ciencias Químicas	6
C	C65c5e31b2f2614b48a591da9	F4acdfe38d74850a62e95806f	Técnico Universitario en Turismo	3
C	C65d268daae0cfde63a4c1dfe	F83a2dd9c49c181d6e2a838c9	Ingeniero/a en Alimentos	6
C	C65d9c986c97cf91d9ad29fda	F904dad853a00726c629bafc2	Ingeniero Mecánico	6
C	C65da251e454e33b13200481f	F168764644837f7eacdc279b1	Técnico Superior en Interpretación Musical con Orientación en Fagot	3
C	C65dbfe897db84f66831a8b94	Fead570952055595cc2938cdd	Técnico en Producción Vegetal Orgánica	3
C	C65dcb41f4594e756cfbe2b27	Fd686b5f5ba31c580e827334b	Técnico Universitario en Informática	2
C	C65de56f38962fed00fd8d89f	F5cc4b040a2004be9e430e9e8	Enfermera/o Universitaria/o	3
C	C65de730d6ead7eb46a120191	Fe067f84f1b13d312ca57c425	Licenciado en Ciencias de la Computación	5
C	C65dedd9c0b2d268ae64f4f13	F5442468a42bf843e10e6c4b3	Profesor en Comunicación Social	5
C	C65e1695d77d226c4dd183385	Fdbd60ff6f731cd0d560c28b3	Licenciado en Enfermería	4
C	C65e92ba52aca7c1de9f0594d	Fe297f3f99a588f207c5e0c73	Técnico Universitario en Anestesia	3
C	C65eb7740b9e59fbfcadaff63	F2a20152219cf4419ce918332	Técnico Universitario en Prácticas Cardiológicas	3
C	C65eb956f715d4f00095efe76	F0ad6b1c5c496957db6c76a66	Ingeniero de Alimentos	6
C	C65ec0d6c19d73458ab74eab5	F9c393c7b89538d1868d4f2b9	Técnico Superior Universitario en Administración de Cooperativas y Mutuales	3
C	C65ec90dc1f0f3a83348a462a	Fbe6a7cc067327a21fc912808	Ingeniero Químico	5
C	C65edac8ca6891c28d2093708	Fc249bec375d4c1a434ce06e6	Licenciado en Enología e Industria Frutihortícola	4
C	C65f135e6cccebfc8b8da6e2a	F49ec06d73c15615e2cd6d056	Licenciado en Ciencia Política - MD	5
C	C65f19113cd1be03a5376067c	Ff091c55d6a3ea7ae24cd113b	Licenciado en Comunicación Social	5
C	C65f4ed0cf1685cb296582959	F1412b2373cc1bde8dba5f35d	Licenciado en Relaciones Públicas - MD	4
C	C65f6e1619fa4a014e114562b	Fa90df3656151c3246422a830	Técnico/a Universitario/a en Gestión de Servicios de Salud	3
C	C65f7841abbe61352d9b3f712	F0b147eac6f96a0ffdbf5c148	Técnico Universitario en Mantenimiento Industrial	2
C	C65fa606afa167345d1fb70f0	F1abd4cc941114f57d7d274d4	Técnico Instrumentista Musical en Violín	3
C	C65fc07b5d7cf7ddc144b7fb9	F8be9785db0ae1f0233cad55f	Técnico Universitario en Gestión Cultural - MD	3
C	C66203edfa5702d1b4570c6ce	F2a20152219cf4419ce918332	Profesor de Enseñanza Media y Superior en la especialidad Biología	6
C	C6620cb522141aa1b38fd0bfa	F3c5bf70a95776c86c86aded7	Analista Universitario en Administración	3
C	C662dc2169ea7ea986c20142d	Fdef226f44c0d5f1d10ffd1b1	Analista en Relaciones Laborales	3
C	C662f5216f0f5d0bf0aa38eb3	Fc38b7a5a908a2e7f85df7855	Licenciado en Bibliotecología y Ciencia de la Información con Orientación en Gestión de Unidades de Información	5
C	C664af7a4d5209e1308c1a275	Fc3a5108c6d2afe48b2dbf6fe	Técnico Universitario en Química	3
C	C664dc9823a96ef55d7c0cdbe	Fd6ab6d5eefde2a261406a34f	Licenciado en Nutrición	4
C	C664edd1bfe48e9bc8651ce48	Fa2402dbdb0baf434c079edd1	Técnico en Producción Vegetal Orgánica	3
C	C664ee0ba3154f761bfef830d	F7bb249a47e9d81940e0cdca6	Profesor de Enseñanza Media y Superior en Psicología	6
C	C6650ca2ed8b126d01bca4364	F01804fdb37ada6898c2e5d68	Analista Universitario en Gestión de Empresas (Lic.Administ.)	3
C	C665c24ca52fb342390c371ad	F4710b6a4bc6073df9bf537d8	Técnico/a Radiólogo/a Universitario/a	3
C	C665f032f7665ab1953f1e388	F7cd6ac8899680f6737c13cbc	Licenciado/a en Artes Liberales y Ciencias	4
C	C6661d62d121dcdff1317a211	Fee3a10b4b19ace2ff2a93967	Licenciado en Management	4
C	C66676c6fe0e85f456734c5f7	F81b9a76cbc7cfa1b4def443c	Licenciado en Artes Visuales	5
C	C66695880f91139069edbb15e	Fea00bec43ed92ed3ce5b02c3	Técnico en Higiene y Seguridad Laboral	3
C	C666a20625fdf19b03ac7069d	Fa4fe29b4c17aa21405bd2ec3	Ingeniero en Alimentos	5
C	C66709b83ee23ad3843769c25	F103d8c11dcec733f06086257	Técnico/a Universitario/a en Edición - MD	3
C	C668dd3f7ba90bb959eb71c2e	Fbe7232c06e607f7ad77bdca4	Ingeniero/a Agrimensor/a	5
C	C669169c6f80c92bd26544106	Ffbee55f0731965164f43bba7	Licenciado en Enfermería	4
C	C6699a0d675e33549c015ebd0	Fe28d1be2f14c9405b4accb9f	Técnica/o Radióloga/o Universitaria/o	3
C	C66a2055f46faae7adad5c01f	F9928592f3097c2f29911f139	Podólogo Universitario	3
C	C66a7582b6978b43cf4539c0e	Fc38b7a5a908a2e7f85df7855	Profesor de Enseñanza Media y Superior en Psicología	6
C	C66b088aa73638a874d85cfc0	Fa872bc3d5dde975ef5f204b3	Martillero Público	3
C	C66b1c7215fb051a3cc57cb68	F8a6c5f7ba1f12fa2ad6d11c6	Técnico Universitario en Instrumentación Quirúrgica	3
C	C66baf7d62fddfb0b24f5ca6d	Fb666415547a07efcd891cbfd	Bachiller Universitario/a en Arte - MD	3
C	C66bb761be63a50227da4c52e	Fdbd60ff6f731cd0d560c28b3	Técnico Universitario en Cosmetología Facial y Corporal	3
C	C66c2fc645a36ce9476392d8a	F2eea0d019e9bf6dc2ea5d086	Técnico/a Universitario/a en Medios Audiovisuales y Digitales	3
C	C66c338ba1c3e20f87c56e6bd	Fbd97cc441be3185423959867	Profesor de Enseñanza Media y Superior en Bibliotecología y Ciencia de la Información	5
C	C66cd65f3a313de99291b0b3a	Fa997b85669961e46e6197653	Diseñador de Interiores	4
C	C66d0618eda69798bd74b5dda	F9ff09445d0358e60123fff1b	Licenciado en Ciencias Químicas	6
C	C66d4c689bfc14ca5e8e34413	Ff6d7715828e3e3ee9078c498	Procurador	4
C	C66d5315b3b8e0dec9c02c9af	F4190879ecd8b5ecb5497f2ef	Licenciado en Letras Modernas	5
C	C66d80fe00978babcff4ad28d	F3401f700aedd8b993543ab43	Licenciado en Administración	4
C	C66d97311ea72e7d58e30f99b	F3a5b41583831e14eaf79ba99	Ingeniero en Electrónica	5
C	C66de58b5e6c1ee596aa743d7	Fb5d408df84b88fc6582ae576	Técnico/a Universitario/a en Psicogerontología	3
C	C66eb9102b31818f7b9805669	F4cdaa40411ca779647c2df7c	Licenciado en Seguridad, Higiene y Control Ambiental Laboral	4
C	C66ec7ab87c94890e56df3e34	F3c5bf70a95776c86c86aded7	Licenciado en Psicopedagogía	4
C	C66ed9f018eaaabd17d4fd701	F23c48bfc0dda10abfe16bc9f	Licenciado en Bioinformática	4
C	C66fdb814bbd04d9f7e39bb64	F6f6576a51b9ab785aa12e3b6	Técnico/a Universitario/a en Biotecnología	3
C	C6703f64fb67226427ae5eed3	Ff6eac2409a4271068d88048c	Técnico Universitario en Animación Digital y Efectos Visuales	3
C	C670555f8e94df0a652a5b94e	F52f1ef2b4040915174a05671	Licenciado en Accidentología Vial	4
C	C671569ae55a0cf4c49f3e755	Fe067f84f1b13d312ca57c425	Licenciado/a en Ciencias de Datos	6
C	C6715b8952d56bca9a8c83dbe	F034c4b97783a120ad9a050ce	Licenciado en Economía	5
C	C671ca8c9bf3162b9900033d7	Fa61e9f6ae0e4c463dc6a009f	Contador Público - MD	5
C	C671eb97eecb9a5c673cd5d9f	F1aed14e2a15fbfaaa2017c37	Técnico Universitario en Seguridad Marítima	3
C	C673b3c6fa1f7613c00ee91b6	Ff20e8396b5282d062b093efa	Abogado	6
C	C673ccaa704133e2b65caef83	F17031982285bcf485e8b3bb6	Profesor de Enseñanza Media y Superior en Ciencia Política	5
